Date,Open,High,Low,Close,Adj Close,Volume
2021-08-09,1661.000000,1667.449951,1646.400024,1663.300049,1572.024658,5018477
2021-08-10,1668.000000,1680.000000,1661.050049,1677.250000,1585.209106,6846517
2021-08-11,1674.800049,1684.000000,1668.000000,1677.550049,1585.492676,4899639
2021-08-12,1679.150024,1696.500000,1674.000000,1689.599976,1596.881348,5659579
2021-08-13,1697.000000,1722.500000,1691.300049,1712.199951,1618.241089,5612790
2021-08-16,1707.699951,1719.949951,1690.099976,1704.400024,1610.869263,4564109
2021-08-17,1703.900024,1748.900024,1686.550049,1741.650024,1646.074951,9510390
2021-08-18,1729.000000,1755.500000,1727.000000,1733.449951,1638.324951,6686090
2021-08-20,1716.099976,1745.000000,1716.099976,1732.949951,1637.852417,6206972
2021-08-23,1735.750000,1753.150024,1732.000000,1738.750000,1643.334229,6189051
2021-08-24,1750.000000,1757.000000,1712.699951,1720.849976,1626.416382,7602939
2021-08-25,1718.000000,1746.900024,1718.000000,1735.550049,1640.309814,6153253
2021-08-26,1734.000000,1746.000000,1720.000000,1727.699951,1632.890503,5302248
2021-08-27,1725.000000,1727.699951,1705.199951,1708.800049,1615.027832,6698514
2021-08-30,1703.050049,1718.650024,1690.400024,1698.050049,1604.867676,6559667
2021-08-31,1700.150024,1715.000000,1685.849976,1706.449951,1612.806641,12255438
2021-09-01,1709.500000,1709.500000,1673.150024,1677.750000,1585.681519,7801974
2021-09-02,1677.349976,1694.300049,1662.650024,1689.099976,1596.408813,6830050
2021-09-03,1696.050049,1705.949951,1684.400024,1700.650024,1607.324951,5339139
2021-09-06,1705.150024,1732.000000,1699.349976,1730.400024,1635.442383,4876026
2021-09-07,1730.000000,1734.900024,1704.000000,1706.650024,1612.995483,3520341
2021-09-08,1700.849976,1700.849976,1682.949951,1693.250000,1600.330933,4584896
2021-09-09,1685.900024,1694.900024,1682.150024,1691.599976,1598.771484,3331674
2021-09-13,1683.000000,1701.500000,1675.199951,1691.900024,1599.055176,4662374
2021-09-14,1695.949951,1695.949951,1678.599976,1686.150024,1593.620728,4945167
2021-09-15,1693.250000,1715.099976,1690.199951,1711.449951,1617.532227,4062344
2021-09-16,1715.199951,1719.250000,1691.449951,1702.250000,1608.837036,3246568
2021-09-17,1697.000000,1718.000000,1684.449951,1691.300049,1598.488159,7454864
2021-09-20,1685.000000,1707.699951,1677.949951,1687.849976,1595.227295,5660743
2021-09-21,1700.000000,1726.750000,1684.650024,1718.449951,1624.148071,4672222
2021-09-22,1717.000000,1738.900024,1713.050049,1716.900024,1622.683105,4553892
2021-09-23,1732.000000,1745.000000,1721.099976,1742.550049,1646.925781,3826090
2021-09-24,1758.000000,1788.000000,1752.449951,1763.849976,1667.056763,8280446
2021-09-27,1768.750000,1769.000000,1718.099976,1721.150024,1626.699951,5045337
2021-09-28,1710.000000,1710.000000,1675.000000,1687.099976,1594.518555,6557197
2021-09-29,1659.250000,1701.400024,1655.000000,1692.250000,1599.385864,7792548
2021-09-30,1703.000000,1703.000000,1670.099976,1675.199951,1583.271484,6914031
2021-10-01,1665.099976,1678.949951,1661.250000,1665.150024,1573.773071,5733906
2021-10-04,1672.500000,1688.000000,1665.400024,1678.750000,1586.626709,2947154
2021-10-05,1671.000000,1702.949951,1663.000000,1692.800049,1599.905762,4373310
2021-10-06,1702.099976,1709.000000,1670.000000,1673.550049,1581.712280,4271698
2021-10-07,1687.000000,1704.199951,1676.650024,1691.000000,1598.204590,5476108
2021-10-08,1705.250000,1731.500000,1698.400024,1723.849976,1629.251709,4738376
2021-10-11,1682.000000,1730.000000,1663.699951,1690.949951,1598.157227,8840633
2021-10-12,1677.000000,1689.000000,1662.000000,1685.150024,1592.675659,7439300
2021-10-13,1695.949951,1713.650024,1680.050049,1709.199951,1615.405640,7104171
2021-10-14,1754.000000,1783.599976,1698.199951,1715.750000,1621.596313,19655776
2021-10-18,1740.000000,1799.000000,1740.000000,1792.150024,1693.803833,13438109
2021-10-19,1814.000000,1834.500000,1782.300049,1822.150024,1722.157471,10324260
2021-10-20,1829.400024,1848.000000,1794.050049,1802.349976,1703.443970,5876115
2021-10-21,1814.000000,1814.000000,1746.849976,1753.650024,1657.416504,8779629
2021-10-22,1749.900024,1763.199951,1707.000000,1719.800049,1625.424072,7369809
2021-10-25,1722.050049,1729.750000,1687.199951,1707.550049,1613.846436,5905209
2021-10-26,1710.050049,1726.599976,1695.900024,1703.699951,1624.477783,5871709
2021-10-27,1709.099976,1734.150024,1701.150024,1728.949951,1648.553711,5090259
2021-10-28,1719.349976,1724.750000,1692.050049,1703.900024,1624.668579,5329972
2021-10-29,1699.000000,1712.599976,1661.050049,1667.750000,1590.199463,5875091
2021-11-01,1677.500000,1707.199951,1676.000000,1700.050049,1620.997681,3636806
2021-11-02,1695.000000,1706.449951,1686.349976,1697.900024,1618.947510,3471772
2021-11-03,1709.000000,1717.449951,1699.000000,1702.500000,1623.333618,3530713
2021-11-04,1715.000000,1717.000000,1705.000000,1708.699951,1629.245239,483407
2021-11-08,1730.000000,1741.000000,1703.000000,1737.500000,1656.706177,5245903
2021-11-09,1734.750000,1750.000000,1726.000000,1742.500000,1661.473633,4016134
2021-11-10,1726.000000,1750.949951,1721.949951,1740.150024,1659.233032,4780368
2021-11-11,1732.949951,1739.750000,1709.000000,1733.300049,1652.701416,4731349
2021-11-12,1743.000000,1782.849976,1738.050049,1780.199951,1697.420532,5069009
2021-11-15,1782.099976,1800.000000,1775.500000,1787.150024,1704.047485,4354074
2021-11-16,1790.000000,1808.949951,1777.000000,1792.300049,1708.958008,6034233
2021-11-17,1792.550049,1802.000000,1780.699951,1787.449951,1704.333496,4732492
2021-11-18,1781.599976,1789.449951,1759.000000,1779.400024,1696.657837,4326924
2021-11-22,1784.000000,1785.400024,1751.150024,1759.400024,1677.587891,6621839
2021-11-23,1735.099976,1747.250000,1710.000000,1736.900024,1656.134033,8436160
2021-11-24,1740.000000,1740.500000,1688.000000,1696.000000,1617.135864,7333061
2021-11-25,1700.000000,1726.199951,1696.949951,1722.400024,1642.308228,4476260
2021-11-26,1702.550049,1718.349976,1684.000000,1691.650024,1612.988281,4494181
2021-11-29,1691.000000,1712.000000,1669.150024,1696.349976,1617.469604,3942776
2021-11-30,1704.550049,1729.900024,1700.050049,1712.650024,1633.011719,14808963
2021-12-01,1715.000000,1741.900024,1713.000000,1714.900024,1635.157104,5193264
2021-12-02,1715.000000,1750.500000,1711.349976,1748.250000,1666.956299,5559574
2021-12-03,1771.099976,1786.650024,1732.550049,1735.550049,1654.846924,6754012
2021-12-06,1730.000000,1733.949951,1691.500000,1695.300049,1616.468384,3991449
2021-12-07,1701.099976,1724.900024,1694.000000,1711.650024,1632.058228,4202122
2021-12-08,1733.000000,1759.800049,1732.599976,1753.349976,1671.819092,3029169
2021-12-09,1759.000000,1769.400024,1742.000000,1763.449951,1681.449463,2082171
2021-12-10,1760.000000,1763.750000,1746.000000,1759.250000,1677.444824,1823469
2021-12-13,1767.050049,1771.349976,1738.800049,1744.650024,1663.523804,4040584
2021-12-14,1730.900024,1763.000000,1710.349976,1752.150024,1670.674927,4768144
2021-12-15,1745.000000,1747.949951,1721.199951,1734.199951,1653.559570,3053149
2021-12-16,1762.650024,1777.599976,1758.000000,1771.599976,1689.220459,4481031
2021-12-17,1820.000000,1842.000000,1806.750000,1820.849976,1736.180420,18887243
2021-12-20,1801.699951,1829.650024,1787.300049,1798.900024,1715.251221,5773891
2021-12-21,1801.000000,1838.000000,1801.000000,1811.599976,1727.360474,5353584
2021-12-22,1825.000000,1829.150024,1812.349976,1824.699951,1739.851318,4156428
2021-12-23,1831.250000,1861.599976,1827.000000,1857.599976,1771.221436,4112933
2021-12-24,1872.949951,1875.750000,1854.000000,1863.500000,1776.847168,3780347
2021-12-27,1860.000000,1874.500000,1845.050049,1866.150024,1779.373901,2647733
2021-12-28,1880.699951,1895.900024,1878.400024,1888.000000,1800.207886,3340933
2021-12-29,1883.500000,1893.800049,1876.400024,1885.550049,1797.871826,3236635
2021-12-30,1884.500000,1909.800049,1874.349976,1892.849976,1804.832397,4584738
2021-12-31,1890.000000,1898.349976,1871.650024,1887.750000,1799.969604,4619420
2022-01-03,1887.750000,1914.050049,1887.750000,1898.449951,1810.171997,3329616
2022-01-04,1898.449951,1906.650024,1878.000000,1899.150024,1810.839478,3921999
2022-01-05,1900.000000,1902.900024,1840.000000,1844.650024,1758.873657,6995719
2022-01-06,1828.000000,1828.000000,1800.000000,1817.800049,1733.272217,6449205
2022-01-07,1815.449951,1836.000000,1806.800049,1814.300049,1729.935059,4834389
2022-01-10,1815.000000,1869.900024,1813.000000,1850.750000,1764.690063,7857560
2022-01-11,1855.000000,1870.000000,1850.150024,1855.599976,1769.314453,5142287
2022-01-12,1868.900024,1889.000000,1860.000000,1877.449951,1790.148315,5362535
2022-01-13,1905.000000,1912.500000,1866.349976,1896.800049,1808.598755,14277630
2022-01-14,1882.000000,1933.000000,1881.000000,1929.349976,1839.635132,7688506
2022-01-17,1938.550049,1953.900024,1930.500000,1939.500000,1849.313232,5262464
2022-01-18,1922.099976,1945.000000,1911.449951,1920.750000,1831.435059,3690315
2022-01-19,1916.000000,1916.000000,1862.849976,1867.050049,1780.232056,5747770
2022-01-20,1844.000000,1848.000000,1815.500000,1823.699951,1738.897827,5533463
2022-01-21,1795.000000,1808.000000,1776.000000,1785.699951,1702.664795,8252758
2022-01-24,1765.000000,1768.650024,1728.000000,1736.800049,1656.038696,7116712
2022-01-25,1726.599976,1740.000000,1700.500000,1722.150024,1642.069824,9137653
2022-01-27,1702.000000,1709.699951,1665.000000,1678.599976,1600.544922,11231734
2022-01-28,1681.000000,1727.550049,1679.500000,1686.199951,1607.791626,10998502
2022-01-31,1718.000000,1749.500000,1715.349976,1736.199951,1655.466553,8788872
2022-02-01,1766.099976,1780.000000,1734.699951,1772.050049,1689.649536,5119935
2022-02-02,1789.000000,1792.800049,1772.000000,1787.099976,1703.999878,4253717
2022-02-03,1779.000000,1779.000000,1734.000000,1738.550049,1657.707397,3832922
2022-02-04,1732.000000,1753.949951,1710.150024,1741.099976,1660.138794,4700077
2022-02-07,1722.199951,1732.000000,1695.400024,1715.000000,1635.252319,4310209
2022-02-08,1710.000000,1725.000000,1696.000000,1717.300049,1637.445557,6053401
2022-02-09,1735.000000,1743.000000,1725.000000,1737.300049,1656.515625,3867244
2022-02-10,1755.650024,1773.900024,1748.750000,1769.599976,1687.313477,4334630
2022-02-11,1740.000000,1745.949951,1713.000000,1721.349976,1641.307007,7551371
2022-02-14,1690.000000,1718.550049,1678.250000,1682.199951,1603.977539,7459637
2022-02-15,1699.000000,1746.750000,1690.449951,1738.250000,1657.421265,4669915
2022-02-16,1738.250000,1755.449951,1726.849976,1733.300049,1652.701416,5350642
2022-02-17,1744.000000,1749.000000,1720.300049,1724.800049,1644.596680,3937950
2022-02-18,1710.000000,1722.500000,1703.500000,1706.949951,1627.576660,5602215
2022-02-21,1701.000000,1737.300049,1691.500000,1730.699951,1650.222290,5120890
2022-02-22,1699.900024,1751.000000,1691.050049,1734.349976,1653.702637,8878515
2022-02-23,1750.000000,1758.250000,1733.400024,1742.849976,1661.807373,5478811
2022-02-24,1690.099976,1714.949951,1670.500000,1678.150024,1600.115967,13592379
2022-02-25,1715.000000,1728.150024,1677.000000,1694.599976,1615.801025,9737281
2022-02-28,1682.199951,1728.050049,1665.000000,1715.599976,1635.824585,15076542
2022-03-02,1710.000000,1714.400024,1691.000000,1702.800049,1623.619873,6771489
2022-03-03,1720.199951,1733.900024,1705.550049,1720.849976,1640.830322,7344147
2022-03-04,1695.250000,1736.000000,1681.000000,1723.300049,1643.166504,9074499
2022-03-07,1697.000000,1751.000000,1696.000000,1739.849976,1658.946899,9742588
2022-03-08,1718.449951,1800.000000,1718.449951,1778.199951,1695.513672,10984500
2022-03-09,1791.000000,1831.599976,1791.000000,1813.349976,1729.029053,10193515
2022-03-10,1844.750000,1844.750000,1810.199951,1825.900024,1740.995605,6547182
2022-03-11,1814.000000,1831.400024,1811.000000,1822.000000,1737.276855,4758657
2022-03-14,1831.550049,1895.000000,1831.550049,1890.699951,1802.782227,10289724
2022-03-15,1888.349976,1888.349976,1830.000000,1839.300049,1753.772461,7140443
2022-03-16,1865.000000,1893.949951,1849.000000,1889.400024,1801.542847,5233979
2022-03-17,1923.300049,1923.300049,1833.050049,1854.599976,1768.360840,17731459
2022-03-21,1861.000000,1886.900024,1841.099976,1853.050049,1766.883057,8362085
2022-03-22,1850.000000,1890.000000,1839.000000,1887.400024,1799.635742,5709382
2022-03-23,1897.000000,1900.000000,1857.000000,1872.400024,1785.333374,6192824
2022-03-24,1856.150024,1894.599976,1856.150024,1886.699951,1798.968384,3784303
2022-03-25,1892.000000,1894.000000,1858.000000,1876.550049,1789.290405,3438588
2022-03-28,1866.000000,1880.900024,1852.650024,1873.900024,1786.763550,4008555
2022-03-29,1873.900024,1889.400024,1860.550049,1886.000000,1798.300903,3917785
2022-03-30,1910.000000,1919.000000,1895.000000,1903.949951,1815.416138,7795839
2022-03-31,1900.000000,1913.000000,1894.199951,1906.849976,1818.181396,5399145
2022-04-01,1886.849976,1910.300049,1878.300049,1903.550049,1815.034912,6171518
2022-04-04,1889.750000,1893.000000,1873.000000,1882.949951,1795.392700,7364074
2022-04-05,1883.800049,1889.599976,1857.150024,1861.099976,1774.558716,5472024
2022-04-06,1855.000000,1857.500000,1822.150024,1828.849976,1743.808472,5407453
2022-04-07,1821.050049,1828.150024,1807.550049,1811.000000,1726.788330,5797544
2022-04-08,1823.000000,1838.000000,1808.000000,1814.599976,1730.220947,5131446
2022-04-11,1814.000000,1814.000000,1762.550049,1766.550049,1684.405273,8248407
2022-04-12,1757.500000,1757.500000,1727.750000,1742.449951,1661.425903,6456184
2022-04-13,1754.949951,1757.500000,1732.000000,1748.550049,1667.242432,6257693
2022-04-18,1605.500000,1650.000000,1590.000000,1621.400024,1546.004883,30523965
2022-04-19,1636.650024,1636.650024,1550.000000,1562.000000,1489.366821,17044923
2022-04-20,1575.000000,1596.300049,1563.000000,1587.699951,1513.871826,10678747
2022-04-21,1595.000000,1627.199951,1589.250000,1618.800049,1543.525757,7766514
2022-04-22,1604.349976,1610.699951,1582.400024,1585.449951,1511.726440,8134245
2022-04-25,1572.800049,1572.800049,1554.099976,1561.099976,1488.508667,7000570
2022-04-26,1577.199951,1592.000000,1566.550049,1581.000000,1507.483398,5345435
2022-04-27,1572.750000,1572.750000,1550.349976,1552.800049,1480.594849,8819356
2022-04-28,1570.000000,1601.800049,1557.449951,1582.599976,1509.009033,9245177
2022-04-29,1590.000000,1597.300049,1560.800049,1567.550049,1494.658936,9831395
2022-05-02,1550.900024,1552.750000,1531.000000,1541.000000,1469.343506,7072627
2022-05-04,1547.250000,1570.000000,1530.150024,1535.550049,1464.146851,6220959
2022-05-05,1560.050049,1589.400024,1557.449951,1585.150024,1511.440552,6144870
2022-05-06,1550.000000,1561.849976,1535.050049,1542.849976,1471.107300,6171472
2022-05-09,1540.000000,1586.800049,1522.150024,1570.349976,1497.328613,6832202
2022-05-10,1558.000000,1569.150024,1546.050049,1553.000000,1480.785522,6212545
2022-05-11,1549.949951,1549.949951,1511.599976,1526.750000,1455.755981,7846080
2022-05-12,1514.000000,1527.500000,1504.300049,1508.800049,1438.640747,7034979
2022-05-13,1519.300049,1529.250000,1498.099976,1504.400024,1434.445435,6723761
2022-05-16,1510.000000,1511.849976,1478.650024,1489.099976,1419.856689,6145331
2022-05-17,1494.900024,1525.000000,1480.900024,1518.449951,1447.842041,6516378
2022-05-18,1522.000000,1549.699951,1505.300049,1509.199951,1439.022095,6594126
2022-05-19,1481.000000,1484.699951,1417.650024,1427.150024,1360.787476,16561140
2022-05-20,1453.000000,1466.750000,1446.699951,1455.150024,1387.485596,10488908
2022-05-23,1455.099976,1488.000000,1450.050049,1468.400024,1400.119385,5887569
2022-05-24,1468.599976,1469.550049,1435.250000,1441.000000,1373.993408,5693167
2022-05-25,1435.000000,1442.500000,1399.250000,1410.449951,1344.863892,9630092
2022-05-26,1418.000000,1430.000000,1407.050049,1423.949951,1357.736206,13040065
2022-05-27,1443.949951,1467.000000,1437.400024,1461.349976,1393.397095,8284860
2022-05-30,1487.000000,1530.000000,1485.000000,1526.800049,1455.803833,10904213
2022-05-31,1510.699951,1518.000000,1488.150024,1503.599976,1448.865845,16033857
2022-06-01,1513.000000,1514.750000,1472.099976,1478.550049,1424.727783,8738508
2022-06-02,1484.000000,1513.849976,1475.599976,1508.000000,1453.105713,7205840
2022-06-03,1524.900024,1555.000000,1518.000000,1521.699951,1466.306885,9395707
2022-06-06,1516.000000,1536.599976,1493.000000,1530.050049,1474.353027,6624883
2022-06-07,1519.849976,1519.849976,1502.599976,1506.699951,1451.853027,4904592
2022-06-08,1520.199951,1520.199951,1492.000000,1500.000000,1445.396851,4697608
2022-06-09,1485.000000,1516.949951,1481.500000,1515.000000,1459.850952,4361061
2022-06-10,1486.099976,1493.949951,1473.599976,1476.800049,1423.041504,6516436
2022-06-13,1443.599976,1443.599976,1411.699951,1424.500000,1372.645264,6987685
2022-06-14,1410.000000,1448.900024,1403.150024,1440.550049,1388.111084,6090247
2022-06-15,1440.199951,1446.400024,1418.849976,1422.199951,1370.428833,4651958
2022-06-16,1438.000000,1443.750000,1392.000000,1397.199951,1346.338989,6641772
2022-06-17,1391.050049,1396.949951,1367.150024,1387.300049,1336.799438,9692047
2022-06-20,1390.050049,1422.349976,1382.000000,1414.150024,1362.671997,4595194
2022-06-21,1424.000000,1456.000000,1422.750000,1449.900024,1397.120605,6270787
2022-06-22,1436.050049,1459.599976,1435.000000,1437.250000,1384.931152,6253366
2022-06-23,1439.800049,1458.000000,1433.000000,1452.449951,1399.577759,6254281
2022-06-24,1458.000000,1467.500000,1428.900024,1441.099976,1388.640991,6114340
2022-06-27,1468.050049,1484.000000,1465.150024,1474.599976,1420.921509,4511097
2022-06-28,1469.000000,1488.250000,1453.000000,1480.150024,1426.269409,4412178
2022-06-29,1464.699951,1477.000000,1457.000000,1463.250000,1409.984619,5060038
2022-06-30,1465.050049,1482.000000,1455.000000,1461.900024,1408.683716,9165177
2022-07-01,1454.000000,1485.000000,1442.349976,1479.400024,1425.546875,4651635
2022-07-04,1480.250000,1492.250000,1462.000000,1488.000000,1433.833618,4800224
2022-07-05,1498.800049,1509.949951,1472.000000,1475.949951,1422.222290,7379669
2022-07-06,1482.199951,1500.000000,1470.000000,1491.650024,1437.350830,5209162
2022-07-07,1503.050049,1513.949951,1495.699951,1498.699951,1444.144165,3323472
2022-07-08,1515.000000,1516.949951,1499.949951,1514.449951,1459.320923,3652582
2022-07-11,1495.000000,1499.900024,1466.400024,1473.150024,1419.524292,4702638
2022-07-12,1461.800049,1468.599976,1436.000000,1438.599976,1386.231934,4710356
2022-07-13,1450.000000,1460.000000,1438.599976,1444.449951,1391.869019,5264025
2022-07-14,1451.000000,1452.949951,1414.000000,1428.849976,1376.836792,6157606
2022-07-15,1446.000000,1446.000000,1410.650024,1430.349976,1378.282349,5620018
2022-07-18,1450.000000,1493.599976,1448.050049,1489.900024,1435.664551,5835171
2022-07-19,1471.550049,1486.849976,1470.099976,1484.150024,1430.123901,3418540
2022-07-20,1501.250000,1525.800049,1500.000000,1515.300049,1460.139893,5079392
2022-07-21,1517.000000,1535.449951,1503.099976,1532.900024,1477.099365,5008061
2022-07-22,1534.000000,1540.000000,1492.150024,1506.300049,1451.467651,7020642
2022-07-25,1480.099976,1517.150024,1480.099976,1503.599976,1448.865845,7859626
2022-07-26,1496.650024,1496.650024,1445.000000,1451.150024,1398.325195,7268273
2022-07-27,1451.000000,1473.000000,1445.000000,1471.050049,1417.500732,4517285
2022-07-28,1496.400024,1524.449951,1489.849976,1517.400024,1462.163574,6636841
2022-07-29,1532.800049,1555.699951,1528.000000,1549.699951,1493.287598,7009465
2022-08-01,1564.000000,1564.000000,1537.900024,1551.050049,1494.588501,2983249
2022-08-02,1546.550049,1547.000000,1528.349976,1543.599976,1487.409790,4374635
2022-08-03,1549.000000,1570.000000,1539.900024,1566.099976,1509.090820,6011955
2022-08-04,1587.500000,1603.849976,1574.949951,1599.900024,1541.660278,7402209
2022-08-05,1608.400024,1625.699951,1602.300049,1616.650024,1557.800659,5361971
2022-08-08,1617.000000,1622.000000,1596.000000,1619.400024,1560.450439,3763409
2022-08-10,1621.199951,1621.199951,1588.099976,1602.449951,1544.117554,4423829
2022-08-11,1630.000000,1631.349976,1616.000000,1619.949951,1560.980469,3462090
2022-08-12,1613.300049,1614.000000,1590.150024,1594.099976,1536.071411,3562286
2022-08-16,1609.000000,1609.000000,1591.099976,1596.449951,1538.335938,3004430
2022-08-17,1596.449951,1612.000000,1585.000000,1606.250000,1547.779175,4067324
2022-08-18,1594.099976,1598.199951,1574.000000,1582.949951,1525.327271,4635706
2022-08-19,1585.300049,1604.900024,1585.099976,1597.099976,1538.962158,4739884
2022-08-22,1586.000000,1599.000000,1574.000000,1575.650024,1518.293091,3950555
2022-08-23,1548.000000,1554.500000,1533.000000,1542.400024,1486.253418,5551574
2022-08-24,1535.000000,1546.000000,1531.000000,1537.500000,1481.531738,2888426
2022-08-25,1548.000000,1548.699951,1513.750000,1518.150024,1462.886230,4331088
2022-08-26,1535.150024,1544.949951,1517.449951,1521.550049,1466.162476,3079136
2022-08-29,1468.550049,1468.550049,1450.000000,1461.750000,1408.539185,8079050
2022-08-30,1473.099976,1496.099976,1466.000000,1492.949951,1438.603516,6725875
2022-09-01,1460.050049,1468.099976,1451.050049,1464.199951,1410.900024,8140604
2022-09-02,1478.000000,1478.000000,1448.000000,1453.000000,1400.107788,5175653
2022-09-05,1451.000000,1467.000000,1446.349976,1461.300049,1408.105713,3669352
2022-09-06,1461.300049,1470.000000,1445.449951,1455.099976,1402.131348,3428442
2022-09-07,1440.000000,1465.750000,1438.050049,1457.650024,1404.588501,3600574
2022-09-08,1475.000000,1481.099976,1463.599976,1475.900024,1422.174316,4061475
2022-09-09,1488.000000,1520.000000,1480.000000,1511.650024,1456.622925,4816910
2022-09-12,1525.800049,1545.900024,1521.150024,1536.199951,1480.279175,5494819
2022-09-13,1551.900024,1553.000000,1541.300049,1544.949951,1488.710693,4947158
2022-09-14,1497.000000,1498.949951,1472.000000,1475.400024,1421.692383,14332197
2022-09-15,1475.000000,1475.199951,1429.050049,1432.800049,1380.643188,12784100
2022-09-16,1425.000000,1425.000000,1368.349976,1377.050049,1326.922607,20464045
2022-09-19,1392.000000,1406.000000,1380.599976,1390.300049,1339.690186,6595241
2022-09-20,1407.949951,1413.550049,1385.099976,1388.550049,1338.003906,7219797
2022-09-21,1379.900024,1388.800049,1368.400024,1377.250000,1327.115234,7917054
2022-09-22,1366.349976,1383.949951,1360.000000,1367.949951,1318.153687,9168498
2022-09-23,1367.500000,1394.800049,1362.000000,1365.449951,1315.744751,10426200
2022-09-26,1360.000000,1399.449951,1355.000000,1380.250000,1330.005981,9414587
2022-09-27,1393.449951,1406.500000,1378.000000,1393.550049,1342.821899,8561254
2022-09-28,1379.000000,1405.849976,1377.000000,1394.699951,1343.929932,7022098
2022-09-29,1404.900024,1409.849976,1393.000000,1398.650024,1347.736328,6119965
2022-09-30,1388.949951,1419.300049,1376.000000,1413.449951,1361.997314,8120130
2022-10-03,1412.000000,1412.000000,1386.000000,1393.750000,1343.014648,4943169
2022-10-04,1419.699951,1432.250000,1414.000000,1429.400024,1377.366943,6631341
2022-10-06,1445.000000,1459.800049,1444.099976,1455.150024,1402.179565,6180672
2022-10-07,1446.349976,1457.849976,1440.150024,1451.199951,1398.373169,3994466
2022-10-10,1426.349976,1465.000000,1426.349976,1462.650024,1409.406616,5274677
2022-10-11,1462.650024,1479.650024,1420.099976,1423.800049,1371.970825,12824774
2022-10-12,1437.000000,1441.099976,1413.550049,1428.699951,1376.692261,5481467
2022-10-13,1431.000000,1437.949951,1415.000000,1419.900024,1368.212646,4821514
2022-10-14,1485.000000,1494.000000,1467.250000,1474.250000,1420.584229,14990688
2022-10-17,1476.900024,1495.000000,1475.500000,1489.949951,1435.712646,4286396
2022-10-18,1510.000000,1510.949951,1497.250000,1503.699951,1448.962158,4692004
2022-10-19,1504.000000,1504.949951,1481.300049,1485.449951,1431.376465,3553171
2022-10-20,1475.000000,1504.000000,1474.199951,1500.900024,1446.264160,4583939
2022-10-21,1500.300049,1506.000000,1491.349976,1500.500000,1445.878662,3594485
2022-10-24,1518.500000,1521.800049,1511.000000,1517.849976,1462.597168,982837
2022-10-25,1528.099976,1532.900024,1521.050049,1526.300049,1470.739502,3914341
2022-10-27,1530.800049,1534.900024,1512.500000,1523.949951,1484.523438,6760137
2022-10-28,1526.000000,1527.949951,1507.000000,1513.250000,1474.100220,3053981
2022-10-31,1530.250000,1546.400024,1530.250000,1537.650024,1497.869019,4542336
2022-11-01,1553.050049,1575.000000,1547.099976,1573.000000,1532.304443,4542692
2022-11-02,1572.000000,1572.750000,1545.000000,1553.300049,1513.114136,2938906
2022-11-03,1538.750000,1543.900024,1521.650024,1530.750000,1491.147461,3174027
2022-11-04,1520.449951,1520.449951,1501.150024,1514.000000,1474.830811,4509682
2022-11-07,1521.400024,1527.900024,1491.099976,1507.449951,1468.450195,4898592
2022-11-09,1529.000000,1529.000000,1501.099976,1511.199951,1472.103271,3334755
2022-11-10,1485.000000,1512.000000,1485.000000,1501.949951,1463.092529,3435763
2022-11-11,1546.650024,1573.500000,1546.650024,1570.099976,1529.479492,7214098
2022-11-14,1575.150024,1591.400024,1568.449951,1585.300049,1544.286255,4908813
2022-11-15,1577.849976,1597.849976,1572.750000,1594.000000,1552.761108,3497614
2022-11-16,1597.150024,1609.000000,1593.500000,1602.800049,1561.333496,4497697
2022-11-17,1597.199951,1602.800049,1582.949951,1587.400024,1546.331909,3469515
2022-11-18,1591.699951,1598.000000,1575.500000,1593.400024,1552.176636,3126064
2022-11-21,1582.099976,1587.849976,1564.050049,1568.199951,1527.628540,3071764
2022-11-22,1569.000000,1588.000000,1562.000000,1585.050049,1544.042725,3399329
2022-11-23,1588.900024,1592.000000,1579.300049,1583.150024,1542.191895,3245067
2022-11-24,1589.000000,1636.000000,1584.750000,1629.800049,1587.634888,5282215
2022-11-25,1631.400024,1644.000000,1613.800049,1635.650024,1593.333618,4563255
2022-11-28,1628.000000,1653.500000,1620.000000,1623.400024,1581.400513,3825766
2022-11-29,1621.199951,1638.750000,1615.050049,1629.050049,1586.904419,3131710
2022-11-30,1619.949951,1645.750000,1613.150024,1634.949951,1592.651611,11868134
2022-12-01,1656.199951,1672.599976,1652.300049,1657.099976,1614.228516,5407928
2022-12-02,1656.000000,1661.800049,1633.949951,1637.900024,1595.525391,4283343
2022-12-05,1638.000000,1644.849976,1623.300049,1639.750000,1597.327515,3824966
2022-12-06,1625.000000,1626.000000,1607.550049,1612.900024,1571.172241,4822398
2022-12-07,1608.000000,1623.800049,1596.699951,1605.500000,1563.963623,4898087
2022-12-08,1605.500000,1623.900024,1598.500000,1620.150024,1578.234619,4206837
2022-12-09,1628.000000,1628.000000,1561.099976,1569.300049,1528.700195,8880658
2022-12-12,1550.000000,1565.949951,1530.050049,1547.199951,1507.171875,8037679
2022-12-13,1547.199951,1577.500000,1541.150024,1572.150024,1531.476440,6135067
2022-12-14,1582.000000,1588.500000,1573.000000,1579.400024,1538.538818,4976020
2022-12-15,1569.300049,1570.000000,1535.250000,1540.500000,1500.645264,6443866
2022-12-16,1525.000000,1549.500000,1512.050049,1522.199951,1482.818604,9630453
2022-12-19,1507.949951,1516.900024,1495.050049,1507.349976,1468.352783,6222740
2022-12-20,1501.000000,1516.000000,1482.449951,1507.300049,1468.304199,7396259
